doc_id,doc__title,"{activ, school, health}","{air, pollut, qualiti}","{bicycl, cycl, cyclist}","{brt, bus, system}","{bus, servic, oper}","{climat, chang, mitig}","{develop, sustain, plan}","{emiss, carbon, ghg}","{energi, build, consumpt}","{green, build, roof}","{heat, thermal, comfort}","{model, network, optim}","{park, space, price}","{polici, instrument, effect}","{price, congest, road}","{recycl, household, collect}","{toll, lane, link}","{transit, rail, station}","{transport, public, access}","{travel, mode, choic}","{treatment, wastewat, plant}","{urban, land, citi}","{vehicl, electr, charg}","{wast, manag, solid}","{water, heat, suppli}"
WOS:000282998300004,"Transport, Housing and Urban Form: The Life Cycle Energy Consumption and Emissions of City Centre Apartments Compared with Suburban Dwellings",0.0194424952224987,0.0,0.00203256444827049,0.0,0.0,0.0,0.0,0.0574239076660741,0.0454231417209674,0.0,0.00222249307587433,0.0,0.0,0.0,0.0,0.0153765396406897,0.0,0.0,0.00810716998600649,0.0125294912673507,0.0,0.0103296070995506,0.00169499416041301,0.0,0.0
WOS:000282998300006,Contrasts in Reform: How the Cain and Burke Years Shaped Public Transport in Melbourne and Perth Winner of the 2009 McLoughlin Award,0.0,0.0,0.0,0.0,0.0,0.00878571466175343,0.0221145186303991,0.0,0.0,0.0,0.00186598715472157,0.0,0.0,0.017591610066073,0.0,0.0,0.0,0.0,0.0632044144546843,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000283044000001,The path to the high performance thermal building insulation materials and solutions of tomorrow,0.0,0.0,0.0,0.0,0.0,0.00583927440906043,0.0113987658395926,0.00239435378528236,0.00458307361862956,0.0,0.0902468211172532,0.0,0.0,0.0,0.0,0.00337252682538076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00321209038788104,0.0
WOS:000283056300005,Personal Exposure to PM10 among Taxi Drivers in Iran,0.00344269696918526,0.0477143113128719,0.0,0.0,0.0117070636041231,0.0,0.0,0.0,0.0,0.0,0.00813314596083228,0.00568715201046908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117615942488899,0.0,0.0,0.00606656765944127,0.0,0.0
WOS:000283059000002,A new urbanity: the relationship between towers and urbanism,0.0,0.0,0.0,0.0,0.0,0.0,0.0131885951163957,0.0,0.023145813097029,0.00960051544692467,0.00283266970949806,0.0127435704993806,0.0,0.0,0.0,0.0,0.0,0.0,0.0113697259307861,0.0,0.0,0.0545834016511518,0.0,0.0,0.0
WOS:000283063400024,Congestion-Based Pricing Resource Management in Broadband Wireless Networks,0.0,0.0,0.0,0.0,0.0,0.0,0.00959527204648868,0.0,0.0,0.0,0.0,0.0507460629463197,0.0,0.0,0.0301737633957055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000283072300002,Catching a ride on the information super-highway: toward an understanding of internet-based carpool formation and use,0.0061636099164497,0.0,0.0,0.0,0.0,0.0,0.0214513344516575,0.0,0.0,0.0,0.0,0.0,0.0,0.0138131998891123,0.009205620646354,0.0,0.0,0.0,0.0,0.0333528619451525,0.0,0.0,0.0,0.0,0.0
WOS:000283108900023,Sleepless in Seoul: 'The Ant and the Metrohopper',0.0,0.0,0.0,0.0,0.0,0.0,0.00507851201309006,0.0,0.0,0.0,0.0,0.021125005396979,0.0,0.0,0.0,0.0,0.0,0.0147396191501733,0.0370737662643418,0.00940437431933796,0.0,0.0193633906172173,0.0,0.0,0.0
WOS:000283123700001,"Equity, Pricing, and Surface Transportation Politics",0.0,0.0,0.0,0.0,0.0,0.0,0.021591921048652,0.0,0.0,0.0,0.0,0.0,0.0,0.00741116984452175,0.0446688002416051,0.0,0.0267528422695187,0.0,0.013479486726969,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000283165400007,Disparities in Neighborhood Food Environments: Implications of Measurement Strategies,0.0583300650160522,0.00618341897692489,0.0,0.0,0.0,0.0,0.00482637815147855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201487240717597,0.00644162767893885,0.00754807764591872,0.0,0.00897486601652742,0.00987488994472468,0.0,0.0
WOS:000283223700002,A heuristic method for the minimum toll booth problem,0.00490995418088281,0.0,0.0,0.0,0.0,0.00158733038655057,0.00113347820654238,0.0,0.0,0.0,0.0,0.0630099356934792,0.00108614350712968,0.0,0.0130321067655977,0.0,0.081249098241814,0.0,0.0,0.0,0.0,0.0,0.00820288044114076,0.0,0.0
WOS:000283239500002,Mass transit systems of Beijing: governance evolution and analysis,0.0,0.0,0.0,0.00591968977607596,0.0,0.00558084322252464,0.0284402496162491,0.0,0.0,0.0115371079236078,0.00612165771713641,0.0105145250681147,0.0,0.0,0.00944253725065608,0.0,0.0,0.0831491573195445,0.00192901840687283,0.0185519747495255,0.0,0.00449814700104374,0.0,0.0,0.00137683768092162
WOS:000283239500005,Comparative analysis of transit assignment: evidence from urban railway system in the Tokyo Metropolitan Area,0.0,0.0,0.0,0.0,0.00455103473416276,0.0,0.00699470863688673,0.0,0.00121760528836806,0.0,0.0,0.0422308308393799,0.0,0.0,0.00955815707835165,0.0,0.00111084131922754,0.00350755234292495,0.0,0.0249181952375051,0.0,0.00696992550774788,0.0,0.0,0.0
WOS:000283265800005,Air Pollution Impacts of Shifting Freight from Truck to Rail at California's San Pedro Bay Ports,0.0,0.0690291242286829,0.0,0.0,0.0,0.0,0.00957312058455864,0.0433365415170485,0.0,0.0,0.0,0.0,0.0,0.0,0.0093660177118081,0.0,0.0,0.0,0.00502385362193239,0.00329249213272428,0.0,0.0,0.0,0.0,0.0
WOS:000283303300007,Wasting Time? Recycling Incentives in Urban Taiwan and Japan,0.0,0.0,0.0,0.0,0.00129808199263068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00643706068060706,0.00857118888373762,0.126120735826277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611966395451953,0.0
WOS:000283324900003,The Case for the Development of Public Transit in an Urban Boundary Rural Area,0.0108822848762242,0.0262396046287862,0.0,0.0,0.017135421511133,0.0,0.0151071024797871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00720153528969545,0.0,0.0,0.0406242222950208,0.00439431185994475,0.0252576436900314,0.0,0.00279642081652125,0.0,0.0,0.0
WOS:000283372500024,Application-Based Congestion Control Policy for the Communication Channel in VANETs,0.0,0.0,0.0,0.0,0.0,0.00300859009125106,0.00263278801833797,0.0,0.0,0.0,0.00358076203846865,0.0331169784523112,0.0,0.01207554259063,0.0181927265690361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027701042942537,0.0,0.0
WOS:000283476600011,Greenhouse gas emissions in Chicago: Emissions inventories and reduction strategies for Chicago and its metropolitan region,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120922295937238,0.0071623801955021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015494078038761,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000283496200009,AN ECO-ENGINEERING MATHEMATICAL MODEL FOR THE TRAFFIC CONGESTION FEE,0.0130236987521466,0.0,0.0,0.0,0.0,0.0,0.00859530234675547,0.00191758250479785,0.0,0.0,0.0,0.0298368120811731,0.0,0.0,0.0660594216026158,0.00232049139604434,0.0,0.0,0.00552952553934917,0.0,0.0,0.0,0.0,0.00176085793153467,0.0
WOS:000283511400016,"Integrating land tenure, infrastructure and water catchment management in Sao Paulo's periphery: lessons from a gaming approach",0.00354635476250185,0.00549246453986204,0.0,0.0,0.00449307257936296,0.0,0.0252141397687377,0.0,0.0,0.00131923198208503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00344792419734267,0.0,0.0,0.0162633072810229,0.0,0.0,0.0756533296676613
WOS:000283543500005,Electricity and combined heat and power from municipal solid waste; theoretically optimal investment decision time and emissions trading implications,0.0,0.0,0.0,0.0,0.0,0.0197732586449623,0.0113587075067269,0.0288947193232455,0.020899984605127,0.0,0.00922282789962142,0.0,0.0,0.00435033975753786,0.0151357142461798,0.0,0.0,0.0,0.0,0.00619971936688703,0.0108910516282527,0.0,0.00947015922928712,0.0625391575725829,0.0
WOS:000283552100003,Interventions to promote cycling: systematic review,0.0981957385693012,0.0,0.0638147653801297,0.0,0.0,0.0,0.0130678612726166,0.00509646169634364,0.0020707845277591,0.0,0.0,0.00325313582292536,0.0,0.00155714998118325,0.0,0.0,0.0,0.0,0.0,0.00630588851636694,0.0,0.0,0.0,0.0,0.0
WOS:000283688900012,"International students as urban agents: International education and urban transformation in Auckland, New Zealand",0.0172029915053957,0.0,0.0,0.0,0.00737387620480998,0.00415332678783506,0.0255795045775623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325183251224467,0.0,0.0,0.0
WOS:000283692700011,"Integrated Environmental Assessment of Supply-Side and Demand-Side Measures for Carbon Dioxide Mitigation in Tokyo, Japan",0.0,0.0,0.0,0.0,0.0,0.0,0.0185646772696491,0.0329858491667734,0.0112820144153543,0.00160751215336048,0.0024247924843068,0.0233095317902874,0.0,0.00903834879637379,0.0,0.0,0.0,0.0,0.0,0.0,0.0032735675121863,0.00293297602410275,0.00728623455927305,0.0,0.0
WOS:000283695600001,Congestion derivatives for a traffic bottleneck,0.0,0.0,0.0,0.0,0.0,0.0,0.00901447819534195,0.00389973655077997,0.0,0.0,0.0,0.00766161919297135,0.0,0.0,0.0979491501779976,0.0,0.0175020985508098,0.0,0.0,0.00956349607918154,0.0,0.0,0.0,0.0,0.0
WOS:000283759200010,CO-BENEFIT AND CO-CONTROL STUDIES IN NORWAY,0.0,0.130017579266825,0.0,0.0,0.0,0.0872861492430821,0.0243007073840717,0.0256340397388695,0.0,0.0,0.0,0.0,0.0,0.012488694872116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00322840043442278,0.0
WOS:000283805300012,GHG emissions from urbanization and opportunities for urban carbon mitigation,0.0,0.0,0.0,0.0,0.0,0.0303966546086034,0.0201199157183404,0.0845344839907912,0.0,0.0,0.0,0.0,0.0,0.00196545010610769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057873747360519,0.0,0.0,0.0
WOS:000283806100001,Sustainable transport and the modernisation of urban transport in Delhi and Stockholm,0.0,0.0,0.0,0.00183182949508723,0.0,0.0111808169959111,0.0221188422276849,0.00255489154367199,0.0,0.0,0.0,0.0,0.0,0.00264731658066148,0.0062843673022522,0.0,0.0,0.0,0.0693277529380992,0.0,0.0,0.00673766275928648,0.0,0.0,0.0
WOS:000283839400003,"Midwives' perceptions about adolescents' utilisation of public prenatal services in Bulawayo, Zimbabwe",0.0144251893332941,0.0,0.0,0.0,0.0623594198722282,0.0,0.0105889288376943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125436906871208,0.0,0.0,0.0,0.0042662375400452,0.0,0.0
WOS:000283876000003,Sustainable Transport in Freiburg: Lessons from Germany's Environmental Capital,0.00134681809079968,0.0,0.0798318060130332,0.0,0.0,0.0134215652846673,0.00809127524327369,0.0120283319759684,0.0,0.0,0.0,0.0,0.0,0.0420457696604072,0.0,0.0,0.0,0.0012353221695024,0.055080089789787,0.0065399018136767,0.0,0.0,0.0,0.0,0.0
WOS:000283888400006,Analysis and comparison of energy standards based on a typical single-family house in terms of energy demand and costs over the entire life cycle,0.0,0.0,0.015425648159377,0.0,0.0,0.0,0.0278623294716169,0.0,0.0643124283296921,0.0,0.0237584403227128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000283889700007,Household energy use and travel: Opportunities for behavioral change,0.0,0.0,0.0,0.0,0.0,0.0642202799197864,0.0,0.0113924543202319,0.0288433584646966,0.0,0.0,0.0,0.0,0.0147235096193201,0.0,0.00495401161584034,0.0,0.0,0.0,0.0217838562463186,0.0,0.0,0.0530449328065502,0.0,0.0
WOS:000283889700014,A study of an environmental-friendly parking policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175599210004775,0.0,0.0,0.0,0.0,0.118260837599739,0.0223777484590146,0.0,0.0,0.0,0.0,0.0,0.0504641709292927,0.0,0.0,0.00827772743373014,0.0,0.0
WOS:000283907800006,Chemical-assisted physico-biological water mining system,0.0,0.0,0.0,0.0,0.0,0.0,0.00474008754987192,0.0,0.0,0.0,0.0,0.00814947625789147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673649995057556,0.0,0.0,0.0,0.135314768303054
WOS:000283921500075,Building and systems to investigate installation control influence on heat saving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270883518551993,0.0,0.066294862707636,0.0105049353268064,0.0,0.0,0.0,0.0,0.0,0.00212412991635039,0.0,0.0,0.0,0.0,0.0,0.0,0.0035394800234254
WOS:000283935000005,Biological processes for treatment of landfill leachate,0.0,0.0,0.0,0.0,0.0,0.0,0.00496220393768673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191446583415107,0.0,0.0,0.0,0.0
WOS:000283943700036,Smart Home Energy Management System using IEEE 802.15.4 and ZigBee,0.0,0.0,0.0,0.0,0.0,0.0,0.0109612106939887,0.0,0.0337560220994319,0.0,0.0103379287976949,0.0329042647344473,0.0,0.0,0.0017103253147172,0.0,0.0,0.0,0.0,0.0,0.00215724379835463,0.0,0.00260292726950533,0.00316356867136685,0.0
WOS:000283965800013,THE LJUBLJANA CITY POLICE AND EMIGRANTS,0.0,0.00184621523936056,0.0,0.0,0.0,0.00216089864511837,0.0232472201186006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223173861890374,0.0,0.0,0.0,0.00918707921858795,0.00431137174887451,0.0,0.0
WOS:000283978700003,"Temperature ranges of the application of air-to-air heat recovery ventilator in supermarkets in winter, China",0.0,0.0415161903691776,0.0,0.0,0.0,0.0112817512802884,0.0,0.0,0.019308815593801,0.0,0.0766490329346818,0.0,0.0,0.0,0.0,0.0,0.0,0.00737820747540512,0.0,0.0,0.0,0.0029387397304458,0.0,0.00168388460994506,0.0
WOS:000284136500005,Landscapes without the car: a counterfactual historical geography of twentieth-century Britain,0.0,0.0205734925402708,0.0,0.0,0.00202708926742819,0.0,0.0216032820437243,0.0,0.0,0.0,0.0,0.0,0.00118007712812633,0.0,0.0,0.0,0.0,0.0,0.028253984117312,0.0348271629099783,0.0,0.0112242303013112,0.0101925350852958,0.0,0.0
WOS:000284158100001,Optimal Two-Part Pricing and Capacity Allocation with Multiple User Classes and Elastic Arrivals at Constrained Transportation Facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.00754580639916736,0.0,0.0,0.0,0.0,0.0411533287722894,0.0162743051646936,0.0,0.070701997869363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00498494431711188,0.0,0.0
WOS:000284158100004,Optimization-Simulation Model for Planning Supply Transport to Large Infrastructure Public Works Located in Congested Urban Areas,0.0,0.00682493337313614,0.0,0.0,0.00265706852563639,0.0,0.00449745917084323,0.0,0.00164706387543839,0.0,0.0,0.0834198912221897,0.0,0.0,0.0172834336310785,0.0,0.00410806382684073,0.0,0.0286234568101564,0.0,0.0,0.00252372771634837,0.0167862418279669,0.0,0.0
WOS:000284280000003,Promoting Sustainability through Transportation Infrastructure? Innovation and Inertia in the Kansas City Metropolitan Area,0.00998781735939484,0.0138517574218546,0.0,0.0,0.0,0.00174114238201314,0.056983310903936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354668829146399,0.0,0.0,0.0,0.0,0.0,0.0475459172635579
WOS:000284280000006,Perception Studies of Vertical Greenery Systems in Singapore,0.0,0.0201639743448708,0.0,0.00343625318100462,0.0,0.0,0.0141188831626297,0.0,0.00912669654839895,0.0,0.0121889074357089,0.00744266291210099,0.0,0.0,0.0,0.0,0.0,0.00184388220271215,0.00133329784436784,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000284298400019,"An overview of the ""Positive Action for Today's Health"" (PATH) trial for increasing walking in low income, ethnic minority communities",0.106700582766508,0.0,0.0,0.0,0.0,0.0,0.00848310982768371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00126906846205112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000284392400036,Weighted complex network analysis of travel routes on the Singapore public transportation system,0.0,0.00300576301671025,0.0,0.0,0.0174304489962232,0.0,0.00299230452218605,0.0,0.0,0.0,0.0,0.0576903680221552,0.0,0.0051543220626372,0.0,0.0,0.0,0.00359783977116424,0.0144695105717539,0.00216792183690078,0.0,0.00320444001545598,0.0,0.0,0.0
WOS:000284418100017,"Climate, Carbon, and Territory: Greenhouse Gas Mitigation in Seattle, Washington",0.00600428046203882,0.0,0.0,0.0,0.0,0.0971972583837649,0.0308931986452933,0.0301452910946494,0.0,0.0,0.0,0.0,0.0,0.0135253343643331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194319400618612,0.0,0.0,0.0
WOS:000284435600003,"What location policy can bring to sustainable commuting: an empirical study in Brussels and Flanders, Belgium",0.0102376899834022,0.0,0.00191602697014759,0.0,0.0,0.0,0.0189597399295768,0.0,0.0,0.0,0.0,0.0,0.0,0.0376228233319312,0.0,0.0,0.0,0.00236908216841257,0.0301277448165961,0.0447946192730803,0.0,0.0248865838738845,0.0,0.0,0.0
WOS:000284437000008,Identifying important characteristics of municipal carbon footprints,0.00242554801616284,0.0,0.0,0.0,0.0089134554671163,0.0325703271513963,0.00764262928085165,0.0493459355539099,0.0,0.0,0.0,0.00359811023472682,0.0,0.0,0.0,0.0,0.0,0.0,0.00158378219844532,0.00189733041291901,0.00391555311661077,0.00375838512288769,0.0,0.00913885411400439,0.0
WOS:000284523900006,"Energy for sustainable road transportation in China: Challenges, initiatives and policy implications",0.0,0.00468689074008472,0.0,0.0,0.0,0.0,0.0302902881661107,0.0150522486615608,0.0184646991583314,0.0,0.0,0.0,0.0,0.00611532492269473,0.00259606192818468,0.0,0.0,0.0,0.0306763882248927,0.0,0.0,0.00610601313968381,0.0623573236413067,0.0,0.0
WOS:000284536600004,To Park or To Develop: Trade-Off in Rail Transit Passenger Demand,0.0,0.0,0.0040480868386362,0.00247922924826943,0.00205824632565578,0.0,0.0067912457502502,0.0,0.0,0.0,0.00442711284598135,0.0229032229124032,0.067447686713061,0.0,0.0,0.0,0.0,0.0559140860697745,0.00101813983390307,0.00324957961795226,0.0,0.0162499628077362,0.0089104851271337,0.0,0.0
WOS:000284616300005,From sustainable transport development to active citizenship and participatory democracy: The experience of Living City in Chile,0.0323301935485448,0.0,0.0367711436223761,0.0,0.0,0.0,0.0380671477730316,0.0,0.0,0.00193311964906996,0.0,0.0,0.0,0.00741083081105316,0.0,0.0,0.0,0.0,0.0175833856116603,0.0,0.00106635792523085,0.0091997936367997,0.0,0.0,0.0
WOS:000284662800015,Sewage treatment level and flow rates affect polychaete assemblages,0.0,0.00515906651688374,0.0,0.0,0.0,0.0118521261651662,0.0,0.0,0.0,0.0,0.0,0.00171334317478488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149136889928524,0.00438798162947801,0.0,0.0,0.0277889558984235
WOS:000284664200005,The dynamics of fare and frequency choice in urban transit,0.0,0.0,0.0,0.0,0.0908166745826029,0.0,0.0119896707791848,0.0,0.0,0.0,0.00103073082041867,0.0,0.0,0.0,0.00286138061506403,0.0,0.0,0.0323353637317914,0.0,0.0074691627479337,0.0,0.0,0.00508111147892388,0.0,0.0
WOS:000284682700002,"Saturation, energy consumption, CO2 emission and energy efficiency from urban and rural households appliances in Mexico",0.0,0.0158091464269737,0.0,0.0,0.0,0.0,0.00262439190912283,0.0264679190246821,0.0481719742747705,0.0,0.0,0.0,0.0,0.0102443620675505,0.0,0.00643916254288976,0.0,0.0,0.0,0.00358714771699177,0.0,0.00573567506014758,0.0274974728833271,0.00133995702162793,0.00116528231382259
WOS:000284682700020,Modelling the impacts of building regulations and a property bubble on residential space and water heating,0.0,0.0,0.0,0.0,0.0,0.0,0.00362899575364381,0.0,0.0672612293293695,0.0,0.00912093125356625,0.0151438855828233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106333999945945,0.0,0.00393571389456542,0.0,0.0,0.015291196197003
WOS:000284682700023,Influence of the internal inertia of the building envelope on summertime comfort in buildings with high internal heat loads,0.0,0.0,0.0,0.0,0.0,0.0,0.00241809301013341,0.0,0.00843551497050063,0.0,0.107344676554555,0.00311067695956385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000284682700029,Analysis of retrofit air source heat pump performance Results from detailed simulations and comparison to field trial data,0.0,0.0,0.0,0.0,0.0,0.0,0.00650753083027328,0.0198272036532591,0.00654387414901296,0.0,0.0742940987102274,0.0142356244864668,0.0,0.0,0.00278348850797747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148405538183969
WOS:000284721100007,The New Geography of Contemporary Urbanization and the Environment,0.0,0.0,0.0,0.0,0.0,0.0396337782954027,0.0143995949298196,0.0176974689608623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00855581956875559,0.0,0.0,0.0,0.0932865138491152,0.0,0.0,0.0
WOS:000284722400007,Land market mechanisms for preservation of space for coastal ecosystems: An agent-based analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.00304824078034753,0.0,0.0,0.0125326671714518,0.0,0.0155575175438877,0.0,0.00938297300528813,0.0250266547865715,0.0,0.0,0.0,0.0,0.00178702087195849,0.0,0.0592122217166942,0.0,0.0,0.0
WOS:000284728800011,Transfer of Innovative Policies Between Cities to Promote Sustainability Case Study Evidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0516144814602118,0.0,0.0,0.0,0.0,0.00171807844036911,0.0,0.0411379996451134,0.00713686970864119,0.0,0.0,0.0,0.00766801374575172,0.0,0.0,0.00200968327702565,0.00334913904470668,0.0,0.0
WOS:000284743900001,The marriage of car sharing and hydrogen economy: A possible solution to the main problems of urban living,0.0,0.00952533354445996,0.0,0.0,0.00135149429891792,0.0,0.0163638050116595,0.00611667185316864,0.00237464369951689,0.0,0.0058456742566439,0.0132656317774277,0.0,0.0,0.00557852537834528,0.0,0.0,0.0,0.00256557727449726,0.00554190087348274,0.0,0.0,0.0274013007087046,0.0,0.0
WOS:000284746800037,Performance study of an innovative natural gas CHP system,0.0,0.0,0.0,0.00309968140756595,0.0,0.0,0.00894797882126065,0.0035181585811033,0.0057160268807883,0.0,0.0633404757076473,0.013451309923733,0.0,0.0,0.0,0.0,0.0,0.00138938448895471,0.00167021301426107,0.0,0.0,0.0,0.00822703805042263,0.0,0.00588817124232178
WOS:000284827300001,THE TAIPEI MRT (MASS RAPID TRANSIT) TOURISM ATTRACTION ANALYSIS FROM THE INBOUND TOURISTS' PERSPECTIVES,0.0,0.0,0.0,0.0,0.00241926400271441,0.0,0.00969294187834974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064403556186454,0.00471830494132797,0.0300456433897351,0.0,0.0,0.0,0.0,0.0
WOS:000284863100052,Major issues and solutions in the heat-metering reform in China,0.0,0.0,0.0,0.0,0.0,0.0,0.0129681245429562,0.0,0.0224261854572353,0.0,0.0814348360013486,0.00679215429619623,0.00234868522102842,0.0,0.00760947872272257,0.0129078350539552,0.0,0.0,0.0,0.00840214586980826,0.0,0.00108258424007808,0.00412820060916928,0.00468841098414208,0.00169639306378787
WOS:000284987900029,An event-driven simulator for multi-line metro systems and its application to Santiago de Chile metropolitan rail network,0.0,0.0,0.0,0.0,0.00416600009760656,0.0,0.0306019522570152,0.0,0.0,0.0,0.0134443089136927,0.0661754740253786,0.0,0.0,0.0,0.0,0.0,0.00856152341245819,0.00941484298028423,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000285012700006,Energy Cost of Living and Associated Pollution for Beijing Residents,0.0128259647754196,0.00971739832016837,0.0,0.0,0.00546217347083583,0.0,0.00924766724224627,0.0465856790023472,0.0410807952230868,0.0,0.0,0.0,0.0,0.0,0.0,0.0098073685091082,0.0,0.0,0.00288207277891319,0.0119074177567894,0.0,0.0220014171138079,0.0,0.0,0.00114020938425886
WOS:000285012700011,Implementing Carbon-Footprint-Based Calculation Tools in Municipal Greenhouse Gas Inventories,0.0,0.0,0.0,0.0,0.00752998856312855,0.0526112114376586,0.0335802851910296,0.0367729646761393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000285032000006,"In pursuit of resilient, low carbon communities: An examination of barriers to action in three Canadian cities",0.00474551539523017,0.0,0.0,0.0,0.0,0.0577307085425175,0.0372285639359785,0.0,0.0,0.0,0.0,0.00207163272503743,0.0,0.00673163117212823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000285032000022,A review of building energy regulation and policy for energy conservation in developing countries,0.0,0.0,0.0,0.0,0.0,0.0,0.0195489570819991,0.0,0.101790840624895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOS:000285035600002,Nonlinear pricing on private roads with congestion and toll collection costs,0.0,0.0,0.0,0.0,0.0,0.0,0.00188267513568948,0.0,0.0,0.0,0.0,0.0,0.00120244904680396,0.0,0.0741417833539184,0.0,0.0518561639484886,0.00169521153554515,0.0117786066070968,0.0,0.0,0.00318588377317855,0.0,0.0,0.0
WOS:000285035600004,Congestion tolling in the bottleneck model with heterogeneous values of time,0.0,0.0,0.0,0.0,0.0,0.0,0.00134811983113837,0.0,0.00182779693567201,0.0,0.00385484402512044,0.00102318166676507,0.0,0.0136089287751377,0.0316225513482028,0.0,0.0995458466690087,0.0,0.00957080362948018,0.0205090282286044,0.00421116332350433,0.0,0.0,0.0,0.0
WOS:000285035600005,Optimal congestion taxes in a time allocation model,0.0166595134976633,0.0,0.0,0.0,0.00302035551563383,0.0,0.00457918911589986,0.0,0.0,0.0,0.0,0.00631464259152301,0.00915329941243484,0.00565264387322535,0.0469670794010226,0.0,0.0,0.0,0.0370469835892552,0.0,0.0213213022759232,0.0,0.0,0.0,0.0
WOS:000285108900004,Sustainable energy investments: contributions of the Global Environment Facility,0.0,0.0,0.0,0.0,0.0,0.0,0.033684633778992,0.00724315189904567,0.0555722146258006,0.0,0.0,0.0,0.0,0.00109949761402019,0.0,0.0,0.0,0.00429171012983691,0.0195934702188148,0.0,0.0,0.00780331545970688,0.0,0.0,0.0
WOS:000285128300022,The drawbacks and opportunities of carbon charges in metropolitan areas - A spatial general equilibrium approach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833528793330888,0.0,0.0,0.0,0.0,0.0,0.00819706759992166,0.062486327517038,0.0,0.0,0.0,0.0,0.0153760382369179,0.0,0.0500334535305039,0.0103355589472809,0.0,0.0
WOS:000285133400001,Commuting and health in Cambridge: a study of a 'natural experiment' in the provision of new transport infrastructure,0.111282736190685,0.0,0.0,0.0,0.0,0.0,0.0150480623874347,0.00776789999205991,0.00169470441963437,0.0,0.0,0.0,0.0,0.00369406111560582,0.0,0.0,0.0,0.0,0.0013368933191758,0.0470055663142028,0.0,0.0,0.0,0.0,0.0
WOS:000285151100007,Reasons for participating in formal employer-led carpool schemes as perceived by their users,0.00431539712004106,0.0,0.0,0.0,0.00105954365489843,0.0,0.0216897905170978,0.0,0.0,0.0,0.0,0.00236771262641229,0.0270995583006465,0.0,0.00306651248089295,0.00168415003328246,0.0,0.0,0.0,0.0157655500326831,0.0,0.0,0.0085002803394796,0.0,0.0
